schema_version,run_id,cell_id,formula_id,formula_family,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,workload_mode,timing_boundary,boundary_detail,trace_profile,trace_seed,repetition,trace_length,batch_size,early_termination,warmup_iterations,measurement_blocks,inner_iterations,status,median_duration_s_per_batch,p95_duration_s_per_batch,median_duration_s_per_trace,median_duration_s_per_cell,throughput_traces_s,throughput_cells_s,offered_traces,offered_cells,processed_traces,processed_cells,processed_cell_fraction,semantic_decision_indices_json,strata_counts_json,timing_samples_json,persistent_tensor_bytes,persistent_host_rss_delta_bytes,peak_runtime_host_rss_bytes,peak_runtime_gpu_allocated_bytes,peak_runtime_gpu_reserved_bytes,warnings_json,failure_reason
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::symbolic_guarded::r3::l64::b128,ijcnn_balanced_n4,ijcnn,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cuda,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,8,success,0.006447003875109658,0.006559267537340929,5.0367217774294204e-05,7.869877777233469e-07,19854.183816171946,1270667.7642350045,128,8192,128,8192,1.0,"[2, 1, 0, 1, 0, 5, 2, 0, 5, 4, 1, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 4, 2, 0, 3, 4, 2, 4, 2, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 2, 0, 2, 0, 0, 5, 0, 2, 0, 6, 0, 4, 0, 0, 0, 3, 1, 0, 0, 3, 7, 2, 3, 0, 2, 0, 0, 0, 0, 1, 1, 4, 3, 0, 4, 0, 0, 0, 0, 0, 7, 0, 0, 1, 4, 2, 0, 1, 0, 2, 1, 0, 1, 2, 1, 0, 2, 1, 0, 1, 0, 4]","{""uniform_bernoulli_p0.5"": 128}","[0.006438638499730587, 0.006595539374757209, 0.006474633250036277, 0.006447003875109658, 0.006450532000144449, 0.006419766750241251, 0.0064240118749694375]",,937984,444366848,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::symbolic_guarded::r4::l64::b1,ijcnn_balanced_n4,ijcnn,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cuda,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,1054,success,5.16510056943376e-05,5.2677044781966246e-05,5.16510056943376e-05,8.07046963974025e-07,19360.70724194298,1239085.2634843506,1,64,1,64,1.0,[0],"{""uniform_bernoulli_p0.5"": 1}","[5.164267552018729e-05, 5.128632922103696e-05, 5.280995445947368e-05, 5.2366922201115575e-05, 5.1615996205864694e-05, 5.16510056943376e-05, 5.1683902276473994e-05]",,991232,445214720,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::symbolic_guarded::r4::l64::b32,ijcnn_balanced_n4,ijcnn,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cuda,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,34,success,0.0016766345293838052,0.0017256341676757608,5.239482904324391e-05,8.186692038006861e-07,19085.852903053717,1221494.585795438,32,2048,32,2048,1.0,"[4, 4, 0, 0, 1, 5, 2, 0, 7, 0, 0, 1, 1, 0, 0, 2, 0, 3, 0, 2, 0, 1, 0, 3, 1, 6, 0, 3, 1, 1, 0, 1]","{""uniform_bernoulli_p0.5"": 32}","[0.0017402159412406892, 0.001691610029357595, 0.0016733783529215382, 0.0016719681470396394, 0.0016766345293838052, 0.0016791949705400517, 0.001669941205845509]",,991232,445214720,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::symbolic_guarded::r4::l64::b128,ijcnn_balanced_n4,ijcnn,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cuda,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,128,False,2,7,8,success,0.0065502662500875886,0.006649252850229459,5.1173955078809286e-05,7.995930481063951e-07,19541.19040554854,1250636.1859551065,128,8192,128,8192,1.0,"[2, 5, 0, 2, 3, 0, 2, 0, 1, 0, 1, 0, 0, 0, 6, 0, 1, 0, 1, 2, 0, 3, 3, 0, 0, 1, 0, 1, 1, 2, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 2, 1, 3, 1, 0, 1, 1, 0, 1, 0, 2, 3, 1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 2, 3, 2, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 2, 0, 0, 1, 1, 1, 1, 0, 1, 2, 3, 0, 6, 3, 0, 0, 1, 3, 1, 2, 0, 0, 1, 1, 0, 6, 0, 0, 1, 4, 1, 2, 0, 0, 3, 0, 0, 4, 2, 0, 0, 0, 3]","{""uniform_bernoulli_p0.5"": 128}","[0.006643992875069671, 0.0065502662500875886, 0.006525369749851961, 0.006546049374719587, 0.006532916000196565, 0.00665150712529794, 0.006625151875141455]",,991232,445214720,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r0::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r0::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r0::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r1::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r1::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r1::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r2::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r2::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r2::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r3::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r3::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r3::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r4::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r4::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_original_flat::r4::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r0::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r0::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r0::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r1::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r1::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r1::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r2::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r2::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r2::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r3::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r3::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r3::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r4::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r4::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_default::r4::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,rulerunner,bounded_default,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r0::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r0::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r0::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r1::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r1::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r1::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r2::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r2::l64::b32,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,32,False,2,7,0,unsupported,,,,,,,32,2048,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r2::l64::b128,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,0,unsupported,,,,,,,128,8192,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::ijcnn_balanced_n4::rulerunner_bounded_flat_exact::r3::l64::b1,ijcnn_balanced_n4,ijcnn,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cuda,,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,0,unsupported,,,,,,,1,64,,,,[],{},[],,,,,,[],CUDA was requested but is unavailable
