schema_version,run_id,cell_id,panel,formula_id,formula_family,parameters_json,tree_shape,monitor_id,monitor_name,backend,requested_device,effective_device,trace_seed,repetition,trace_length,batch_size,warmup_iterations,inner_iterations,status,duration_s_per_batch,duration_s_per_trace,duration_s_per_cell,throughput_traces_s,estimated_scan_stack_bytes,warnings_json,failure_reason
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_flat::r2::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,3413,2,32,1,2,8,success,0.006476359125372255,0.006476359125372255,0.00020238622266788298,154.40774370932078,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_flat::r2::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,3413,2,32,64,2,2,success,0.031788182499440154,0.0004966903515537524,1.5521573486054763e-05,2013.3268078829972,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_flat::r3::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,4517,3,32,1,2,10,success,0.00813219299998309,0.00813219299998309,0.00025413103124947154,122.96806039921574,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_flat::r3::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,4517,3,32,64,2,2,success,0.028299608500674367,0.000442181382823037,1.3818168213219906e-05,2261.5153845140617,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_flat::r4::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,5623,4,32,1,2,7,success,0.007283008999885559,0.007283008999885559,0.0002275940312464237,137.3058855228263,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_flat::r4::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,5623,4,32,64,2,2,success,0.035187552000934375,0.0005498055000145996,1.7181421875456238e-05,1818.8250207999845,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r0::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,1201,0,32,1,2,2,success,0.04872181199971237,0.04872181199971237,0.0015225566249910116,20.524688203425264,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r0::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,1201,0,32,64,2,1,success,0.1289368289981212,0.0020146379530956438,6.295743603423887e-05,496.3671008299155,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r1::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,2309,1,32,1,2,2,success,0.049500204500873224,0.049500204500873224,0.0015468813906522882,20.201936741137285,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r1::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,2309,1,32,64,2,1,success,0.1492337910021888,0.0023317779844092,7.28680620127875e-05,428.85729545704106,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r2::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,3413,2,32,1,2,1,success,0.05035667599804583,0.05035667599804583,0.0015736461249389322,19.858340134261574,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r2::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,3413,2,32,64,2,1,success,0.17519707799874595,0.0027374543437304055,8.554544824157517e-05,365.30289620731065,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r3::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,4517,3,32,1,2,2,success,0.048715541499404935,0.048715541499404935,0.0015223606718564042,20.527330072112925,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r3::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,4517,3,32,64,2,1,success,0.13341646499975468,0.002084632265621167,6.514475830066147e-05,479.70091247821387,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r4::l32::b1,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,5623,4,32,1,2,2,success,0.049625482999545056,0.049625482999545056,0.001550796343735783,20.150937372421495,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n8::rulerunner_original_structured::r4::l32::b64,tree_shape,ijcnn_left_deep_n8,ijcnn,"{""n_atoms"": 8}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,5623,4,32,64,2,1,success,0.1407408579980256,0.00219907590621915,6.872112206934844e-05,454.7364632443681,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r0::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,1201,0,32,1,2,12,success,0.0068424035001347265,0.0068424035001347265,0.0002138251093792102,146.14747580734021,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r0::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,1201,0,32,64,2,2,success,0.04475760400055151,0.0006993375625086173,2.1854298828394292e-05,1429.9246223996124,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r1::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,2309,1,32,1,2,12,success,0.008531441666491446,0.008531441666491446,0.0002666075520778577,117.21348385087767,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r1::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,2309,1,32,64,2,2,success,0.04406678099985584,0.0006885434531227475,2.1516982910085858e-05,1452.341163748933,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r2::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,3413,2,32,1,2,7,success,0.0076628172854335775,0.0076628172854335775,0.0002394630401697993,130.500305925462,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r2::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,3413,2,32,64,2,1,success,0.0512418649996107,0.0008006541406189172,2.502044189434116e-05,1248.9787403422226,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r3::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,4517,3,32,1,2,7,success,0.008298567714518867,0.008298567714518867,0.0002593302410787146,120.50272220475311,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r3::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,4517,3,32,64,2,2,success,0.04181606450038089,0.0006533760078184514,2.0418000244326606e-05,1530.512274760267,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r4::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,5623,4,32,1,2,10,success,0.007607944299888913,0.007607944299888913,0.00023774825937152854,131.44155117100442,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_flat::r4::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,5623,4,32,64,2,2,success,0.04162115250073839,0.0006503305078240373,2.0322828369501167e-05,1537.6796689823664,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r0::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,1201,0,32,1,2,1,success,0.142165624001791,0.142165624001791,0.004442675750055969,7.034049243770787,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r0::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,1201,0,32,64,2,1,success,0.4401673510001274,0.00687761485937699,0.00021492546435553095,145.39924384346597,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r1::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,2309,1,32,1,2,1,success,0.11364960799983237,0.11364960799983237,0.0035515502499947615,8.798974476018211,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r1::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,2309,1,32,64,2,1,success,0.39270336699701147,0.006135990109328304,0.0001917496909165095,162.97288329714536,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r2::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,3413,2,32,1,2,1,success,0.10539293799956795,0.10539293799956795,0.0032935293124864984,9.488301768417344,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r2::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,3413,2,32,64,2,1,success,0.4074690399975225,0.006366703749961289,0.00019895949218629028,157.0671479737188,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r3::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,4517,3,32,1,2,1,success,0.10734198999853106,0.10734198999853106,0.0033544371874540957,9.316018829292103,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r3::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,4517,3,32,64,2,1,success,0.45836779499950353,0.007161996796867243,0.00022381239990210133,139.625865294636,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r4::l32::b1,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,5623,4,32,1,2,1,success,0.10682114800147247,0.10682114800147247,0.0033381608750460146,9.361442174223924,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n16::rulerunner_original_structured::r4::l32::b64,tree_shape,ijcnn_balanced_n16,ijcnn,"{""n_atoms"": 16}",balanced,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,5623,4,32,64,2,1,success,0.4462264649991994,0.00697228851561249,0.00021788401611289032,143.42493110558746,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r0::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,1201,0,32,1,2,8,success,0.00784460687509636,0.00784460687509636,0.00024514396484676126,127.4761139623987,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r0::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,1201,0,32,64,2,1,success,0.0813297250024334,0.001270776953163022,3.971177978634444e-05,786.9201573973735,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r1::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,2309,1,32,1,2,8,success,0.01418534374988667,0.01418534374988667,0.00044329199218395843,70.49529554107487,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r1::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,2309,1,32,64,2,1,success,0.0746020149999822,0.001165656484374722,3.642676513671006e-05,857.8856750721179,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r2::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,3413,2,32,1,2,6,success,0.009550819833142063,0.009550819833142063,0.00029846311978568946,104.70305350436252,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r2::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,3413,2,32,64,2,1,success,0.0921713620009541,0.0014401775312649079,4.500554785202837e-05,694.3588399978022,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r3::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,4517,3,32,1,2,5,success,0.010178405400074553,0.010178405400074553,0.0003180751687523298,98.24721660159807,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r3::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,4517,3,32,64,2,1,success,0.06439206199866021,0.0010061259687290658,3.1441436522783306e-05,993.9113302712939,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r4::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,5623,4,32,1,2,12,success,0.008699293166804031,0.008699293166804031,0.00027185291146262597,114.95186802255827,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_flat::r4::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,5623,4,32,64,2,1,success,0.065062277000834,0.0010165980781380313,3.176868994181348e-05,983.6729200113856,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r0::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,1201,0,32,1,2,1,success,0.11030358800053364,0.11030358800053364,0.003446987125016676,9.065888228360823,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r0::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,1201,0,32,64,2,1,success,0.44448720299988054,0.006945112546873133,0.00021703476708978542,143.98614756073687,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r1::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,2309,1,32,1,2,1,success,0.11446267899736995,0.11446267899736995,0.003576958718667811,8.73647208644293,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r1::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,2309,1,32,64,2,1,success,0.45131807099824073,0.007051844859347511,0.00022037015185460973,141.80686330250995,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r2::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,3413,2,32,1,2,1,success,0.11939527299909969,0.11939527299909969,0.0037311022812218653,8.375540964737697,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r2::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,3413,2,32,64,2,1,success,0.42995247399812797,0.0067180074062207495,0.00020993773144439842,148.85366144044715,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r3::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,4517,3,32,1,2,1,success,0.10778381099953549,0.10778381099953549,0.003368244093735484,9.277831157819328,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r3::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,4517,3,32,64,2,1,success,0.41067034600200714,0.0064167241562813615,0.00020052262988379255,155.84275958334524,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r4::l32::b1,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,5623,4,32,1,2,1,success,0.10716279900225345,0.10716279900225345,0.0033488374688204203,9.331596499070276,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_left_deep_n16::rulerunner_original_structured::r4::l32::b64,tree_shape,ijcnn_left_deep_n16,ijcnn,"{""n_atoms"": 16}",left_deep,rulerunner_original_structured,StructuredRuleRunnerMonitor,module_scheduled_cilp,cpu,cpu,5623,4,32,64,2,1,success,0.3986289980020956,0.006228578093782744,0.00019464306543071075,160.55028691029534,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,tree_shape::ijcnn_balanced_n32::rulerunner_original_flat::r0::l32::b1,tree_shape,ijcnn_balanced_n32,ijcnn,"{""n_atoms"": 32}",balanced,rulerunner_original_flat,RuleRunnerMonitor,flat_cilp,cpu,cpu,1201,0,32,1,2,10,success,0.01167265080002835,0.01167265080002835,0.00036477033750088595,85.67034319210262,,[],
